playerID,awardID,yearID,lgID,tie,notes,lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID,GoldGlove,MVP
griffdo01,"Gold Glove",1972,AL,NULL,2B,5482,griffdo01,,,1947,6,4,USA,CA,"South Gate",NULL,NULL,NULL,NULL,NULL,NULL,Doug,Griffin,NULL,"Douglas Lee",NULL,170,72.0,R,R,1970-09-11,1977-06-02,,griffdo01,griffdo01,grifd101,griffdo01,griffdo01,1,0
smithre06,"Gold Glove",1968,AL,NULL,OF,13287,smithre06,,smithre06h,1945,4,2,USA,LA,Shreveport,NULL,NULL,NULL,NULL,NULL,NULL,Reggie,Smith,NULL,"Carl Reginald",NULL,195,72.0,B,R,1966-09-18,1982-10-03,,smithre06,smithre06,smitr101,smithre06,smithre06,1,0
carltst01,"Cy Young",1972,NL,NULL,,2140,carltst01,,carltst01h,1944,12,22,USA,FL,Miami,NULL,NULL,NULL,NULL,NULL,NULL,Steve,Carlton,NULL,"Steven Norman",Lefty,210,76.0,L,L,1965-04-12,1988-04-23,,carltst01,carltst01,carls001,carltst01,carltst01,1,0
beckegl01,"Gold Glove",1968,NL,NULL,2B,826,beckegl01,,beckegl01h,1940,10,12,USA,PA,Pittsburgh,NULL,NULL,NULL,NULL,NULL,NULL,Glenn,Beckert,NULL,"Glenn Alfred",NULL,190,73.0,R,R,1965-04-12,1975-04-27,,beckegl01,beckegl01,beckg101,beckegl01,beckegl01,1,0
jorgemi01,"Gold Glove",1973,NL,NULL,1B,7194,jorgemi01,jorgemi01m,jorgemi01h,1948,8,16,USA,NJ,Passaic,NULL,NULL,NULL,NULL,NULL,NULL,Mike,Jorgensen,NULL,Michael,NULL,195,72.0,L,L,1968-09-10,1985-10-06,,jorgemi01,jorgemi01,jorgm001,jorgemi01,jorgemi01,1,0
milleri01,"Gold Glove",1978,AL,NULL,OF,9700,milleri01,,,1948,4,19,USA,MI,"Grand Rapids",NULL,NULL,NULL,NULL,NULL,NULL,Rick,Miller,NULL,"Richard Alan","Miller Time",185,72.0,L,L,1971-09-04,1985-10-04,"Michigan State",milleri01,milleri01,millr001,milleri01,milleri01,1,0
manniri01,"Gold Glove",1976,AL,NULL,OF,8773,manniri01,,,1954,9,2,USA,NY,"Niagara Falls",NULL,NULL,NULL,NULL,NULL,NULL,Rick,Manning,NULL,"Richard Eugene",NULL,180,73.0,L,R,1975-05-23,1987-10-04,,manniri01,manniri01,mannr001,manniri01,manniri01,1,0
beniqju01,"Gold Glove",1977,AL,NULL,OF,921,beniqju01,,,1950,5,13,P.R.,NULL,"San Sebastian",NULL,NULL,NULL,NULL,NULL,NULL,Juan,Beniquez,NULL,"Juan Jose (Torres)",NULL,165,71.0,R,R,1971-09-04,1988-05-30,,beniqju01,beniqju01,benij001,beniqju01,beniqju01,1,0
guilloz01,"Rookie of the Year",1985,AL,NULL,,5578,guilloz01,guilloz01m,guilloz01h,1964,1,20,Venezuela,,"Ocumare Del Tuy",NULL,NULL,NULL,NULL,NULL,NULL,Ozzie,Guillen,NULL,"Oswaldo Jose (Barrios)",NULL,150,71.0,L,R,1985-04-09,2000-10-01,,guilloz01,guilloz01,guilo001,guilloz01,guilloz01,1,0
valenfe01,"Cy Young",1981,NL,NULL,,14511,valenfe01,,valenfe01h,1960,11,1,Mexico,26,Navojoa,NULL,NULL,NULL,NULL,NULL,NULL,Fernando,Valenzuela,NULL,"Fernando (Anguamea)","El Toro",195,71.0,L,L,1980-09-15,1997-07-14,,valenfe01,valenfe01,valef001,valenfe01,valenfe01,1,0
davisjo02,"Gold Glove",1986,NL,NULL,C,3333,davisjo02,,,1956,11,12,USA,GA,Gainesville,NULL,NULL,NULL,NULL,NULL,NULL,Jody,Davis,NULL,"Jody Richard",NULL,210,75.0,R,R,1981-04-21,1990-05-13,"Middle Georgia",davisjo02,davisjo02,davij001,davisjo02,davisjo02,1,0
boddimi01,"ALCS MVP",1983,AL,NULL,,1224,boddimi01,,,1957,8,23,USA,IA,"Cedar Rapids",NULL,NULL,NULL,NULL,NULL,NULL,Mike,Boddicker,NULL,"Michael James",NULL,172,71.0,R,R,1980-10-04,1993-06-13,Iowa,boddimi01,boddimi01,boddm001,boddimi01,boddimi01,1,0
lavalmi01,"Gold Glove",1987,NL,NULL,C,8013,lavalmi01,,,1960,8,18,USA,NC,Charlotte,NULL,NULL,NULL,NULL,NULL,NULL,Mike,LaValliere,NULL,"Michael Eugene",Spanky,190,69.0,L,R,1984-09-09,1995-09-22,Lowell,lavalmi01,lavalmi01,lavam001,lavalmi01,lavalmi01,1,0
andujjo01,"Gold Glove",1984,NL,NULL,P,298,andujjo01,,,1952,12,21,D.R.,NULL,"San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,Joaquin,Andujar,NULL,Joaquin,NULL,180,72.0,B,R,1976-04-08,1988-09-30,,andujjo01,andujjo01,anduj001,andujjo01,andujjo01,1,0
darliro01,"Gold Glove",1989,NL,NULL,P,3257,darliro01,,darliro01h,1960,8,19,USA,HI,Honolulu,NULL,NULL,NULL,NULL,NULL,NULL,Ron,Darling,NULL,"Ronald Maurice",NULL,195,75.0,R,R,1983-09-06,1995-08-15,Yale,darliro01,darliro01,darlr001,darliro01,darliro01,1,0
alomasa02,"Gold Glove",1990,AL,NULL,C,197,alomasa02,,,1966,6,18,P.R.,,Salinas,NULL,NULL,NULL,NULL,NULL,NULL,Sandy,Alomar,NULL,"Santos (Velazquez) (Jr.)",NULL,215,77.0,R,R,1988-09-30,2007-09-30,,alomasa02,alomasa02,aloms001,alomasa02,alomasa02,1,0
thompro01,"Gold Glove",1993,NL,NULL,2B,14173,thompro01,,,1962,5,10,USA,FL,"West Palm Beach",NULL,NULL,NULL,NULL,NULL,NULL,Robby,Thompson,NULL,"Robert Randall",NULL,170,71.0,R,R,1986-04-08,1996-09-22,Florida,thompro01,thompro01,thomr003,thompro01,thompro01,1,0
knoblch01,"Rookie of the Year",1991,AL,NULL,,7647,knoblch01,,knoblch01h,1968,7,7,USA,TX,Houston,NULL,NULL,NULL,NULL,NULL,NULL,Chuck,Knoblauch,NULL,"Edward Charles",NULL,181,69.0,R,R,1991-04-09,2002-09-27,"Texas A&M",knoblch01,knoblch01,knobc001,knoblch01,knoblch01,1,0
lindjo01,"Gold Glove",1992,NL,NULL,2B,8265,lindjo01,,,1964,5,1,P.R.,NULL,"Toa Baja",NULL,NULL,NULL,NULL,NULL,NULL,Jose,Lind,NULL,"Jose (Salgado)",Chico,175,71.0,R,R,1987-08-28,1995-08-29,,lindjo01,lindjo01,lindj002,lindjo01,lindjo01,1,0
buhneja01,"Gold Glove",1996,AL,NULL,OF,1786,buhneja01,,buhneja01h,1964,8,13,USA,KY,Louisville,NULL,NULL,NULL,NULL,NULL,NULL,Jay,Buhner,NULL,"Jay Campbell",Bone,205,75.0,R,R,1987-09-11,2001-10-07,"McClennan CC",buhneja01,buhneja01,buhnj001,buhneja01,buhneja01,1,0
berrayo01,MVP,1951,AL,NULL,,997,berrayo01,berrayo01m,berrayo01h,1925,5,12,USA,MO,"St. Louis",NULL,NULL,NULL,NULL,NULL,NULL,Yogi,Berra,NULL,"Lawrence Peter",NULL,194,68.0,L,R,1946-09-22,1965-05-09,,berrayo01,berrayo01,berry101,berrayo01,berrayo01,0,3
camparo01,MVP,1951,NL,NULL,,2044,camparo01,,camparo01h,1921,11,19,USA,PA,Philadelphia,1993,6,26,USA,CA,"Woodland Hills",Roy,Campanella,NULL,Roy,Campy,200,68.0,R,R,1948-04-20,1957-09-29,,camparo01,camparo01,campr102,camparo01,camparo01,0,3
musiast01,MVP,1943,NL,NULL,,10216,musiast01,,musiast01h,1920,11,21,USA,PA,Donora,NULL,NULL,NULL,NULL,NULL,NULL,Stan,Musial,NULL,"Stanley Frank","Stan the Man",175,72.0,L,L,1941-09-17,1963-09-29,,musiast01,musiast01,musis101,musiast01,musiast01,0,3
foxxji01,MVP,1932,AL,NULL,,4658,foxxji01,,foxxji01h,1907,10,22,USA,MD,Sudlersville,1967,7,21,USA,FL,Miami,Jimmie,Foxx,NULL,"James Emory","Beast,Double X",195,72.0,R,R,1925-05-01,1945-09-23,,foxxji01,foxxji01,foxxj101,foxxji01,foxxji01,0,3
dimagjo01,MVP,1939,AL,NULL,,3607,dimagjo01,,dimagjo01h,1914,11,25,USA,CA,Martinez,1999,3,8,USA,FL,Hollywood,Joe,DiMaggio,"born as Giuseppe Paolo DiMaggio","Joseph Paul (Jr.)","Joltin' Joe,The Yankee Clipper",193,74.0,R,R,1936-05-03,1951-09-30,,dimagjo01,dimagjo01,dimaj101,dimagjo01,dimagjo01,0,3
gonzaju03,MVP,1996,AL,NULL,,5267,gonzaju03,,,1969,10,20,P.R.,,Arecibo,NULL,NULL,NULL,NULL,NULL,NULL,Juan,Gonzalez,NULL,"Juan Alberto (Vazquez)","Juan Gone,Igor",210,75.0,R,R,1989-09-01,2005-05-31,,gonzaju03,gonzaju03,gonzj002,gonzaju03,gonzaju03,0,2
greenha01,MVP,1935,AL,NULL,,5439,greenha01,,greenha01h,1911,1,1,USA,NY,"New York",1986,9,4,USA,CA,"Beverly Hills",Hank,Greenberg,NULL,"Henry Benjamin","Hammerin' Hank",210,76.0,R,R,1930-09-14,1947-09-18,,greenha01,greenha01,greeh102,greenha01,greenha01,0,2
johnswa01,MVP,1913,AL,NULL,,7068,johnswa01,johnswa01m,johnswa01h,1887,11,6,USA,KS,Humboldt,1946,12,10,USA,DC,Washington,Walter,Johnson,NULL,"Walter Perry","Barney,The Big Train",200,73.0,R,R,1907-08-02,1927-09-30,,johnswa01,johnswa01,johnw102,johnswa01,johnswa01,0,2
thomafr04,MVP,1993,AL,NULL,,14118,thomafr04,,,1968,5,27,USA,GA,Columbus,NULL,NULL,NULL,NULL,NULL,NULL,Frank,Thomas,NULL,"Frank Edward","Big Hurt",257,77.0,R,R,1990-08-02,2008-08-29,Auburn,thomafr04,thomafr04,thomf001,thomafr04,thomafr04,0,2
gehrilo01,MVP,1927,AL,NULL,,4996,gehrilo01,,gehrilo01h,1903,6,19,USA,NY,"New York",1941,6,2,USA,NY,Riverdale,Lou,Gehrig,"also known as Ludwig Heinrich Gehrig","Henry Louis","The Iron Horse,Biscuit Pants",200,72.0,L,L,1923-06-15,1939-04-30,Columbia,gehrilo01,gehrilo01,gehrl101,gehrilo01,gehrilo01,0,2
cochrmi01,MVP,1928,AL,NULL,,2599,cochrmi01,cochrmi01m,cochrmi01h,1903,4,6,USA,MA,Bridgewater,1962,6,28,USA,IL,"Lake Forest",Mickey,Cochrane,NULL,"Gordon Stanley","Black Mike",180,NULL,L,R,1925-04-14,1937-05-25,,cochrmi01,cochrmi01,cochm101,cochrmi01,cochrmi01,0,2
hubbeca01,MVP,1933,NL,NULL,,6649,hubbeca01,,hubbeca01h,1903,6,22,USA,MO,Carthage,1988,11,21,USA,AZ,Scottsdale,Carl,Hubbell,NULL,"Carl Owen","King Carl,Meal Ticket",170,72.0,R,L,1928-07-26,1943-08-24,,hubbeca01,hubbeca01,hubbc101,hubbeca01,hubbeca01,0,2
willite01,"Triple Crown",1942,AL,NULL,,15275,willite01,willite01m,willite01h,1918,8,30,USA,CA,"San Diego",2002,7,5,USA,FL,Inverness,Ted,Williams,"birth certificate reads Teddy Samuel","Theodore Samuel","The Kid,The Thumper,The Splendid Splinter,Teddy Ballgame",205,75.0,L,R,1939-04-20,1960-09-28,,willite01,willite01,willt103,willite01,willite01,0,2
newhoha01,MVP,1944,AL,NULL,,10363,newhoha01,,newhoha01h,1921,5,20,USA,MI,Detroit,1998,11,10,USA,MI,Southfield,Hal,Newhouser,NULL,Harold,"Prince Hal",192,74.0,L,L,1939-09-29,1955-05-03,,newhoha01,newhoha01,newhh101,newhoha01,newhoha01,0,2
hornsro01,"Triple Crown",1922,NL,NULL,,6552,hornsro01,hornsro01m,hornsro01h,1896,4,27,USA,TX,Winters,1963,1,5,USA,IL,Chicago,Rogers,Hornsby,NULL,Rogers,Rajah,175,71.0,R,R,1915-09-10,1937-07-20,,hornsro01,hornsro01,hornr101,hornsro01,hornsro01,0,2
peckiro01,MVP,1925,AL,NULL,,11006,peckiro01,peckiro01m,peckiro01h,1891,2,5,USA,OH,Wooster,1977,11,17,USA,OH,Cleveland,Roger,Peckinpaugh,NULL,"Roger Thorpe",NULL,165,NULL,R,R,1910-09-15,1927-09-25,,peckiro01,peckiro01,peckr101,peckiro01,peckiro01,0,1
konstji01,MVP,1950,NL,NULL,,7706,konstji01,,,1917,3,2,USA,NY,Strykersville,1976,6,11,USA,NY,Oneonta,Jim,Konstanty,NULL,"Casimir James",NULL,202,NULL,R,R,1944-06-18,1956-09-19,,konstji01,konstji01,konsj101,konstji01,konstji01,0,1
ofarrbo01,MVP,1926,NL,NULL,,10560,ofarrbo01,ofarrbo01m,ofarrbo01h,1896,10,19,USA,IL,Waukegan,1988,2,20,USA,IL,Waukegan,Bob,O'Farrell,NULL,"Robert Arthur",NULL,180,NULL,R,R,1915-09-05,1935-09-23,,ofarbo01,o'farbo01,ofarb101,ofarbo01,o'farbo01,0,1
wanerpa01,MVP,1927,NL,NULL,,14814,wanerpa01,,wanerpa01h,1903,4,16,USA,OK,Harrah,1965,8,29,USA,FL,Sarasota,Paul,Waner,NULL,"Paul Glee","Big Poison",153,NULL,L,L,1926-04-13,1945-04-26,,wanerpa01,wanerpa01,wanep101,wanerpa01,wanerpa01,0,1
kentje01,MVP,2000,NL,NULL,,7439,kentje01,,,1968,3,7,USA,CA,Bellflower,NULL,NULL,NULL,NULL,NULL,NULL,Jeff,Kent,NULL,"Jeffrey Franklin",NULL,185,73.0,R,R,1992-04-12,2008-09-27,"Cal Berkeley",kentje01,kentje01,kentj001,kentje01,kentje01,0,1
bottoji01,MVP,1928,NL,NULL,,1353,bottoji01,bottoji01m,bottoji01h,1900,4,23,USA,IL,Oglesby,1959,12,11,USA,MO,St.Louis,Jim,Bottomley,NULL,"James Leroy","Sunny Jim",180,72.0,L,L,1922-08-18,1937-09-16,,bottoji01,bottoji01,bottj101,bottoji01,bottoji01,0,1
friscfr01,MVP,1931,NL,NULL,,4746,friscfr01,friscfr01m,friscfr01h,1898,9,9,USA,NY,Bronx,1973,3,12,USA,DE,Wilmington,Frankie,Frisch,NULL,"Frank Francis","The Fordham Flash",165,71.0,B,R,1919-06-14,1937-08-05,,friscfr01,friscfr01,frisf101,friscfr01,friscfr01,0,1
sauerha01,MVP,1952,NL,NULL,,12502,sauerha01,,sauerha01h,1917,3,17,USA,PA,Pittsburgh,2001,8,24,USA,CA,Burlingame,Hank,Sauer,NULL,"Henry John","The Honker",199,76.0,R,R,1941-09-09,1959-08-17,,sauerha01,sauerha01,saueh101,sauerha01,sauerha01,0,1
kleinch01,MVP,1932,NL,NULL,,7589,kleinch01,,kleinch01h,1904,10,7,USA,IN,Indianapolis,1958,3,28,USA,IN,Indianapolis,Chuck,Klein,NULL,"Charles Herbert",NULL,185,72.0,L,R,1928-07-30,1944-06-11,,kleinch01,kleinch01,kleic101,kleinch01,kleinch01,0,1
rosenal01,MVP,1953,AL,NULL,,12230,rosenal01,,,1924,2,29,USA,SC,Spartanburg,NULL,NULL,NULL,NULL,NULL,NULL,Al,Rosen,NULL,"Albert Leonard",Flip,180,NULL,R,R,1947-09-10,1956-09-30,,rosenal01,rosenal01,rosea101,rosenal01,rosenal01,0,1
gehrich01,MVP,1937,AL,NULL,,4998,gehrich01,,gehrich01h,1903,5,11,USA,MI,Fowlerville,1993,1,21,USA,MI,"Bloomfield Hills",Charlie,Gehringer,NULL,"Charles Leonard","The Mechanical Man",180,71.0,L,R,1924-09-22,1942-09-27,,gehrich01,gehrich01,gehrc101,gehrich01,gehrich01,0,1
lombaer01,MVP,1938,NL,NULL,,8381,lombaer01,,lombaer01h,1908,4,6,USA,CA,Oakland,1977,9,26,USA,CA,"Santa Cruz",Ernie,Lombardi,NULL,"Ernesto Natali","Schnozz,Bocci",230,75.0,R,R,1931-04-15,1947-09-17,,lombaer01,lombaer01,lombe101,lombaer01,lombaer01,0,1
waltebu01,MVP,1939,NL,NULL,,14800,waltebu01,waltebu01m,waltebu01h,1909,4,19,USA,PA,Philadelphia,1991,4,20,USA,PA,Abington,Bucky,Walters,NULL,"William Henry",NULL,180,73.0,R,R,1931-09-18,1950-07-23,,waltebu01,waltebu01,waltb102,waltebu01,waltebu01,0,1
sosasa01,MVP,1998,NL,NULL,,13381,sosasa01,,,1968,11,12,D.R.,,"San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,Sammy,Sosa,NULL,"Samuel Peralta","Slammin' Sammy, Say it Ain't Sosa",220,72.0,R,R,1989-06-16,2007-09-29,,sosasa01,sosasa01,sosas001,sosasa01,sosasa01,0,1
mccorfr01,MVP,1940,NL,NULL,,9142,mccorfr01,,mccorfr01h,1911,6,9,USA,NY,"New York",1982,11,21,USA,NY,Manhasset,Frank,McCormick,NULL,"Frank Andrew",Buck,205,76.0,R,R,1934-09-11,1948-10-03,,mccorfr01,mccorfr01,mccof101,mccorfr01,mccorfr01,0,1
gordojo01,MVP,1942,AL,NULL,,5306,gordojo01,gordojo01m,gordojo01h,1915,2,18,USA,CA,"Los Angeles",1978,4,14,USA,CA,Sacramento,Joe,Gordon,NULL,"Joseph Lowell",Flash,180,70.0,R,R,1938-04-18,1950-09-30,,gordojo01,gordojo01,gordj101,gordojo01,gordojo01,0,1
cobbty01,"Triple Crown",1909,AL,NULL,,2593,cobbty01,cobbty01m,cobbty01h,1886,12,18,USA,GA,Narrows,1961,7,17,USA,GA,Atlanta,Ty,Cobb,NULL,"Tyrus Raymond","The Georgia Peach",175,73.0,L,R,1905-08-30,1928-09-11,,cobbty01,cobbty01,cobbt101,cobbty01,cobbty01,0,1
coopemo01,MVP,1942,NL,NULL,,2830,coopemo01,,coopemo01h,1913,3,2,USA,MO,Atherton,1958,11,17,USA,AR,"Little Rock",Mort,Cooper,NULL,"Morton Cecil",NULL,210,74.0,R,R,1938-09-14,1949-05-07,,coopemo01,coopemo01,coopm101,coopemo01,coopemo01,0,1
tejadmi01,MVP,2002,AL,NULL,,14043,tejadmi01,,,1974,5,25,D.R.,NULL,Bani,NULL,NULL,NULL,NULL,NULL,NULL,Miguel,Tejada,NULL,"Miguel Odalis (Martinez)",NULL,170,70.0,R,R,1997-08-27,NULL,,tejadmi01,tejadmi01,tejam001,tejadmi01,tejadmi01,0,1
speaktr01,MVP,1912,AL,NULL,,13405,speaktr01,speaktr01m,speaktr01h,1888,4,4,USA,TX,Hubbard,1958,12,8,USA,TX,"Lake Whitney",Tris,Speaker,NULL,"Tristram E","The Grey Eagle, Spoke",193,NULL,L,L,1907-09-14,1928-08-30,,speaktr01,speaktr01,speat101,speaktr01,speaktr01,0,1
marioma01,MVP,1944,NL,NULL,,8812,marioma01,marioma01m,marioma01h,1917,12,1,USA,SC,Richburg,NULL,NULL,NULL,NULL,NULL,NULL,Marty,Marion,NULL,"Martin Whiteford","Slats,The Octopus",170,74.0,R,R,1940-04-16,1953-07-06,,marioma01,marioma01,marim101,marioma01,marioma01,0,1
jonesch06,MVP,1999,NL,NULL,,7105,jonesch06,,,1972,4,24,USA,FL,DeLand,NULL,NULL,NULL,NULL,NULL,NULL,Chipper,Jones,NULL,"Larry Wayne",NULL,185,75.0,B,R,1993-09-11,NULL,,jonesch06,jonesch06,jonec004,jonesch06,jonesch06,0,1
collied01,MVP,1914,AL,NULL,,2673,collied01,collied01m,collied01h,1887,5,2,USA,NY,Millerton,1951,3,25,USA,MA,Boston,Eddie,Collins,NULL,"Edward Trowbridge (Sr.)",Cocky,175,69.0,L,R,1906-09-17,1930-08-02,,collied01,collied01,colle101,collied01,collied01,0,1
robinja02,"Rookie of the Year",1947,ML,NULL,,12074,robinja02,,robinja02h,1919,1,31,USA,GA,Cairo,1972,10,24,USA,CT,Stamford,Jackie,Robinson,NULL,"Jack Roosevelt",NULL,204,71.0,R,R,1947-04-15,1956-09-30,,robinja02,robinja02,robij103,robinja02,robinja02,0,1
boudrlo01,MVP,1948,AL,NULL,,1359,boudrlo01,boudrlo01m,boudrlo01h,1917,7,17,USA,IL,Harvey,2001,8,10,USA,IL,Frankfort,Lou,Boudreau,NULL,Louis,NULL,185,71.0,R,R,1938-09-09,1952-08-24,,boudrlo01,boudrlo01,boudl101,boudrlo01,boudrlo01,0,1
sislege01,MVP,1922,AL,NULL,,13102,sislege01,sislege01m,sislege01h,1893,3,24,USA,OH,Manchester,1973,3,26,USA,MO,"Richmond Heights",George,Sisler,NULL,"George Harold","Gorgeous George",170,71.0,L,L,1915-06-28,1930-09-22,,sislege01,sislege01,sislg101,sislege01,sislege01,0,1
ruthba01,MVP,1923,AL,NULL,,12352,ruthba01,,ruthba01h,1895,2,6,USA,MD,Baltimore,1948,8,16,USA,NY,"New York",Babe,Ruth,NULL,"George Herman","The Bambino,The Sultan Of Swat",215,74.0,L,L,1914-07-11,1935-05-30,,ruthba01,ruthba01,ruthb101,ruthba01,ruthba01,0,1
rizzuph01,MVP,1950,AL,NULL,,12009,rizzuph01,,rizzuph01h,1916,9,25,USA,NY,Brooklyn,2007,8,13,NULL,NULL,NULL,Phil,Rizzuto,"born Fiero","Philip Francis",Scooter,160,66.0,R,R,1941-04-14,1956-08-16,,rizzuph01,rizzuph01,rizzp101,rizzuph01,rizzuph01,0,1
cepedor01,"Rookie of the Year",1958,NL,NULL,,2297,cepedor01,,cepedor01h,1937,9,17,P.R.,NULL,Ponce,NULL,NULL,NULL,NULL,NULL,NULL,Orlando,Cepeda,NULL,"Orlando Manuel (Penne)","Cha Cha,Baby Bull",210,74.0,R,R,1958-04-15,1974-09-19,,cepedor01,cepedor01,cepeo101,cepedor01,cepedor01,0,1
mccovwi01,"Rookie of the Year",1959,NL,NULL,,9153,mccovwi01,,mccovwi01h,1938,1,10,USA,AL,Mobile,NULL,NULL,NULL,NULL,NULL,NULL,Willie,McCovey,NULL,"Willie Lee","Stretch,Mac,Big Mac",210,76.0,L,L,1959-07-30,1980-07-06,,mccovwi01,mccovwi01,mccow101,mccovwi01,mccovwi01,0,1
morneju01,MVP,2006,AL,NULL,,16712,morneju01,,,1981,5,15,CAN,BC,"New Westminster",NULL,NULL,NULL,NULL,NULL,NULL,Justin,Morneau,NULL,"Justin Ernest",NULL,205,76.0,L,R,2003-06-10,NULL,None,NULL,NULL,mornj001,NULL,morneju01,0,1
howarry01,"Rookie of the Year",2005,NL,NULL,,17237,howarry01,,,1979,11,19,USA,MO,"St. Louis",NULL,NULL,NULL,NULL,NULL,NULL,Ryan,Howard,NULL,"Ryan James",NULL,230,76.0,L,L,2004-09-01,NULL,"SW Mo St",,,howar001,,howarry01,0,1
koufasa01,"Cy Young",1963,ML,NULL,,7735,koufasa01,,koufasa01h,1935,12,30,USA,NY,Brooklyn,NULL,NULL,NULL,NULL,NULL,NULL,Sandy,Koufax,"born Sanford Braun",Sanford,NULL,210,74.0,R,L,1955-06-24,1966-10-02,,koufasa01,koufasa01,koufs101,koufasa01,koufasa01,0,1
allendi01,"Rookie of the Year",1964,NL,NULL,,153,allendi01,,allendi01h,1942,3,8,USA,PA,Wampum,NULL,NULL,NULL,NULL,NULL,NULL,Dick,Allen,"Also played as Richie Allen","Richard Anthony","Wampum Walloper,Richie",190,71.0,R,R,1963-09-03,1977-06-19,,allendi01,allendi01,alled101,allendi01,allendi01,0,1
powelbo01,MVP,1970,AL,NULL,,11413,powelbo01,,powelbo01h,1941,8,17,USA,FL,Lakeland,NULL,NULL,NULL,NULL,NULL,NULL,Boog,Powell,NULL,"John Wesley",NULL,240,76.0,L,R,1961-09-26,1977-08-24,,powelbo01,powelbo01,poweb101,powelbo01,powelbo01,0,1
bluevi01,"Cy Young",1971,AL,NULL,,1202,bluevi01,,bluevi01h,1949,7,28,USA,LA,Mansfield,NULL,NULL,NULL,NULL,NULL,NULL,Vida,Blue,NULL,"Vida Rochelle (Jr.)",NULL,189,72.0,B,L,1969-07-20,1986-10-02,Southern,bluevi01,bluevi01,bluev001,bluevi01,bluevi01,0,1
carewro01,"Rookie of the Year",1967,AL,NULL,,2118,carewro01,,carewro01h,1945,10,1,Panama,Ca,Gatun,NULL,NULL,NULL,NULL,NULL,NULL,Rod,Carew,NULL,"Rodney Cline",NULL,182,72.0,L,R,1967-04-11,1985-10-05,,carewro01,carewro01,carer001,carewro01,carewro01,0,1
mclaide01,"Cy Young",1968,AL,NULL,,9345,mclaide01,,mclaide01h,1944,3,29,USA,IL,Chicago,NULL,NULL,NULL,NULL,NULL,NULL,Denny,McLain,NULL,"Dennis Dale",NULL,185,73.0,R,R,1963-09-21,1972-09-12,,mclaide01,mclaide01,mclad101,mclaide01,mclaide01,0,1
riceji01,MVP,1978,AL,NULL,,11876,riceji01,,riceji01h,1953,3,8,USA,SC,Anderson,NULL,NULL,NULL,NULL,NULL,NULL,Jim,Rice,NULL,"James Edward",NULL,205,74.0,R,R,1974-08-19,1989-08-03,,riceji01,riceji01,ricej001,riceji01,riceji01,0,1
burroje01,MVP,1974,AL,NULL,,1890,burroje01,,burroje01h,1951,3,7,USA,CA,"Long Beach",NULL,NULL,NULL,NULL,NULL,NULL,Jeff,Burroughs,NULL,"Jeffrey Alan",NULL,200,73.0,R,R,1970-07-20,1985-10-06,"Long Beach City Coll.",burroje01,burroje01,burrj001,burroje01,burroje01,0,1
fostege01,"AS MVP",1976,ML,NULL,,4620,fostege01,,fostege01h,1948,12,1,USA,AL,Tuscaloosa,NULL,NULL,NULL,NULL,NULL,NULL,George,Foster,NULL,"George Arthur",NULL,185,73.0,R,R,1969-09-10,1986-09-06,"El Camino JC",fostege01,fostege01,fostg001,fostege01,fostege01,0,1
cansejo01,"Rookie of the Year",1986,AL,NULL,,2092,cansejo01,,cansejo01h,1964,7,2,Cuba,,Havana,NULL,NULL,NULL,NULL,NULL,NULL,Jose,Canseco,NULL,"Jose (Capas) (Jr.)",NULL,240,76.0,R,R,1985-09-02,2001-10-06,,cansejo01,cansejo01,cansj001,cansejo01,cansejo01,0,1
gibsoki01,"ALCS MVP",1984,AL,NULL,,5074,gibsoki01,,gibsoki01h,1957,5,28,USA,MI,Pontiac,NULL,NULL,NULL,NULL,NULL,NULL,Kirk,Gibson,NULL,"Kirk Harold",NULL,215,75.0,L,L,1979-09-08,1995-08-10,"Michigan State",gibsoki01,gibsoki01,gibsk001,gibsoki01,gibsoki01,0,1
giambja01,MVP,2000,AL,NULL,,5056,giambja01,,,1971,1,8,USA,CA,"West Covina",NULL,NULL,NULL,NULL,NULL,NULL,Jason,Giambi,NULL,"Jason Gilbert",Giambino,200,74.0,L,R,1995-05-08,NULL,"Cal St. Long Beach",giambja01,giambja01,giamj001,giambja01,giambja01,0,1
burnsge02,MVP,1926,AL,NULL,,1867,burnsge02,,,1893,1,31,USA,OH,Niles,1978,1,7,USA,WA,Kirkland,George,Burns,NULL,"George Henry","Tioga George",180,NULL,R,R,1914-04-14,1929-09-26,,burnsge02,burnsge02,burng102,burnsge02,burnsge02,0,1
grovele01,"Triple Crown",1930,AL,NULL,,5545,grovele01,,grovele01h,1900,3,6,USA,MD,Lonaconing,1975,5,22,USA,OH,Norwalk,Lefty,Grove,"last name Groves","Robert Moses",NULL,190,75.0,L,L,1925-04-14,1941-09-28,,grovele01,grovele01,grovl101,grovele01,grovele01,0,1
